Date,open,high,low,close,adjclose,volume,ingested_at_utc
2018-11-27,95900.0,101500.0,95800.0,101000.0,76117.78125,1436195,2026-03-03 06:42:14.237280+00:00
2018-11-28,100500.0,101500.0,99800.0,101000.0,76117.78125,602728,2026-03-03 06:42:14.237280+00:00
2018-11-29,102000.0,103000.0,99100.0,100000.0,75364.125,811011,2026-03-03 06:42:14.237280+00:00
2018-11-30,103000.0,108000.0,102500.0,107000.0,80639.6171875,3017114,2026-03-03 06:42:14.237280+00:00
2018-12-03,108500.0,109000.0,106500.0,108500.0,81770.078125,723565,2026-03-03 06:42:14.237280+00:00
2018-12-04,108500.0,108500.0,105500.0,107500.0,81016.4453125,612079,2026-03-03 06:42:14.237280+00:00
2018-12-05,106000.0,108500.0,106000.0,107500.0,81016.4453125,519108,2026-03-03 06:42:14.237280+00:00
2018-12-06,107500.0,112500.0,106000.0,110500.0,83277.3671875,896541,2026-03-03 06:42:14.237280+00:00
2018-12-07,110000.0,112000.0,109500.0,111000.0,83654.1796875,566780,2026-03-03 06:42:14.237280+00:00
2018-12-10,108500.0,111000.0,108500.0,110500.0,83277.3671875,367098,2026-03-03 06:42:14.237280+00:00
2018-12-11,109500.0,112500.0,108500.0,111500.0,84031.0078125,372363,2026-03-03 06:42:14.237280+00:00
2018-12-12,111500.0,121500.0,111000.0,118500.0,89306.484375,1558536,2026-03-03 06:42:14.237280+00:00
2018-12-13,116500.0,120000.0,116500.0,118500.0,89306.484375,1093587,2026-03-03 06:42:14.237280+00:00
2018-12-14,119000.0,120000.0,115000.0,116500.0,87799.2109375,534429,2026-03-03 06:42:14.237280+00:00
2018-12-17,115000.0,118500.0,112500.0,116500.0,87799.2109375,602835,2026-03-03 06:42:14.237280+00:00
2018-12-18,117500.0,120000.0,116000.0,118000.0,88929.6796875,889260,2026-03-03 06:42:14.237280+00:00
2018-12-19,118500.0,123500.0,118500.0,123000.0,92697.875,841175,2026-03-03 06:42:14.237280+00:00
2018-12-20,121500.0,124500.0,120500.0,121500.0,91567.40625,682779,2026-03-03 06:42:14.237280+00:00
2018-12-21,120500.0,122500.0,119500.0,122500.0,92321.0625,643918,2026-03-03 06:42:14.237280+00:00
2018-12-24,122000.0,124000.0,121500.0,123000.0,92697.875,301455,2026-03-03 06:42:14.237280+00:00
2018-12-26,121500.0,122000.0,118500.0,120000.0,90436.9609375,550552,2026-03-03 06:42:14.237280+00:00
2018-12-27,118000.0,120000.0,117500.0,118500.0,91596.390625,458613,2026-03-03 06:42:14.237280+00:00
2018-12-28,118500.0,120000.0,117500.0,118500.0,91596.390625,398062,2026-03-03 06:42:14.237280+00:00
2019-01-02,117500.0,118000.0,113500.0,114000.0,88118.0546875,565493,2026-03-03 06:42:14.237280+00:00
2019-01-03,113000.0,118500.0,113000.0,116500.0,90050.4765625,608591,2026-03-03 06:42:14.237280+00:00
2019-01-04,116000.0,123000.0,116000.0,119500.0,92369.3671875,1326978,2026-03-03 06:42:14.237280+00:00
2019-01-07,121000.0,121500.0,119500.0,120500.0,93142.3515625,428416,2026-03-03 06:42:14.237280+00:00
2019-01-08,121500.0,123500.0,118500.0,119500.0,92369.3671875,582117,2026-03-03 06:42:14.237280+00:00
2019-01-09,119000.0,124000.0,119000.0,123000.0,95074.7421875,846392,2026-03-03 06:42:14.237280+00:00
2019-01-10,121500.0,123000.0,119500.0,123000.0,95074.7421875,648837,2026-03-03 06:42:14.237280+00:00
2019-01-11,123000.0,124500.0,122000.0,123000.0,95074.7421875,440529,2026-03-03 06:42:14.237280+00:00
2019-01-14,122500.0,124000.0,121000.0,121500.0,93915.28125,297709,2026-03-03 06:42:14.237280+00:00
2019-01-15,121000.0,128000.0,120500.0,127500.0,98553.078125,828015,2026-03-03 06:42:14.237280+00:00
2019-01-16,127000.0,129000.0,126000.0,128500.0,99326.0625,397335,2026-03-03 06:42:14.237280+00:00
2019-01-17,128500.0,130000.0,127500.0,129500.0,100099.0234375,513711,2026-03-03 06:42:14.237280+00:00
2019-01-18,129500.0,131500.0,129500.0,131000.0,101258.4609375,556106,2026-03-03 06:42:14.237280+00:00
2019-01-21,132000.0,132000.0,126500.0,127000.0,98166.6015625,657273,2026-03-03 06:42:14.237280+00:00
2019-01-22,126500.0,128000.0,125000.0,127500.0,98553.078125,446263,2026-03-03 06:42:14.237280+00:00
2019-01-23,128000.0,130000.0,127000.0,129000.0,99712.546875,422209,2026-03-03 06:42:14.237280+00:00
2019-01-24,128000.0,130000.0,124500.0,130000.0,100485.5078125,778826,2026-03-03 06:42:14.237280+00:00
2019-01-25,127500.0,130000.0,127500.0,128500.0,99326.0625,535338,2026-03-03 06:42:14.237280+00:00
2019-01-28,128500.0,130000.0,125500.0,126500.0,97780.140625,541428,2026-03-03 06:42:14.237280+00:00
2019-01-29,126500.0,128500.0,126000.0,128000.0,98939.5703125,445671,2026-03-03 06:42:14.237280+00:00
2019-01-30,128500.0,129500.0,126500.0,129500.0,100099.0234375,463542,2026-03-03 06:42:14.237280+00:00
2019-01-31,130000.0,131000.0,128500.0,129500.0,100099.0234375,509642,2026-03-03 06:42:14.237280+00:00
2019-02-01,129500.0,130000.0,128500.0,129500.0,100099.0234375,392755,2026-03-03 06:42:14.237280+00:00
2019-02-07,128500.0,129000.0,125500.0,126000.0,97393.6484375,530165,2026-03-03 06:42:14.237280+00:00
2019-02-08,125500.0,126500.0,124500.0,125500.0,97007.1484375,365392,2026-03-03 06:42:14.237280+00:00
2019-02-11,126000.0,129000.0,126000.0,127500.0,98553.078125,425879,2026-03-03 06:42:14.237280+00:00
2019-02-12,129000.0,129000.0,126500.0,128500.0,99326.0625,443035,2026-03-03 06:42:14.237280+00:00
2019-02-13,128500.0,128500.0,124000.0,124500.0,96234.2109375,620173,2026-03-03 06:42:14.237280+00:00
2019-02-14,123500.0,124000.0,119500.0,121500.0,93915.28125,1072937,2026-03-03 06:42:14.237280+00:00
2019-02-15,121000.0,121500.0,120000.0,121000.0,93528.8359375,446734,2026-03-03 06:42:14.237280+00:00
2019-02-18,121000.0,122000.0,118500.0,120500.0,93142.3515625,557734,2026-03-03 06:42:14.237280+00:00
2019-02-19,119500.0,120500.0,119000.0,119500.0,92369.3671875,470357,2026-03-03 06:42:14.237280+00:00
2019-02-20,119500.0,121500.0,119000.0,119000.0,91982.8671875,735087,2026-03-03 06:42:14.237280+00:00
2019-02-21,118500.0,121000.0,118500.0,120000.0,92755.859375,588691,2026-03-03 06:42:14.237280+00:00
2019-02-22,119500.0,121500.0,119500.0,121000.0,93528.8359375,353516,2026-03-03 06:42:14.237280+00:00
2019-02-25,120500.0,122500.0,120000.0,121000.0,93528.8359375,314081,2026-03-03 06:42:14.237280+00:00
2019-02-26,121500.0,124000.0,121500.0,122500.0,94688.265625,781497,2026-03-03 06:42:14.237280+00:00
2019-02-27,128000.0,130000.0,126000.0,129000.0,99712.546875,1233285,2026-03-03 06:42:14.237280+00:00
2019-02-28,127500.0,129000.0,126000.0,126500.0,97780.140625,946738,2026-03-03 06:42:14.237280+00:00
2019-03-04,125000.0,126000.0,121000.0,122000.0,94301.7890625,937284,2026-03-03 06:42:14.237280+00:00
2019-03-05,121500.0,122000.0,119500.0,121500.0,93915.28125,428825,2026-03-03 06:42:14.237280+00:00
2019-03-06,122500.0,126500.0,121500.0,124500.0,96234.2109375,599316,2026-03-03 06:42:14.237280+00:00
2019-03-07,126500.0,129000.0,123000.0,125500.0,97007.1484375,791500,2026-03-03 06:42:14.237280+00:00
2019-03-08,125000.0,125000.0,120000.0,120000.0,92755.859375,467762,2026-03-03 06:42:14.237280+00:00
2019-03-11,121000.0,121500.0,119000.0,121000.0,93528.8359375,281873,2026-03-03 06:42:14.237280+00:00
2019-03-12,121500.0,125500.0,121500.0,125500.0,97007.1484375,621289,2026-03-03 06:42:14.237280+00:00
2019-03-13,126000.0,126000.0,120500.0,122500.0,94688.265625,797741,2026-03-03 06:42:14.237280+00:00
2019-03-14,124000.0,124000.0,117000.0,119000.0,91982.8671875,1326511,2026-03-03 06:42:14.237280+00:00
2019-03-15,119000.0,122000.0,118000.0,121000.0,93528.8359375,877363,2026-03-03 06:42:14.237280+00:00
2019-03-18,122000.0,124000.0,121500.0,124000.0,95847.7109375,383652,2026-03-03 06:42:14.237280+00:00
2019-03-19,124000.0,125000.0,123000.0,124000.0,95847.7109375,303901,2026-03-03 06:42:14.237280+00:00
2019-03-20,123000.0,124000.0,121000.0,124000.0,95847.7109375,316345,2026-03-03 06:42:14.237280+00:00
2019-03-21,124000.0,126000.0,122500.0,124500.0,96234.2109375,321599,2026-03-03 06:42:14.237280+00:00
2019-03-22,124000.0,125500.0,121500.0,123500.0,95461.2109375,486194,2026-03-03 06:42:14.237280+00:00
2019-03-25,121000.0,122000.0,119000.0,120000.0,92755.859375,458292,2026-03-03 06:42:14.237280+00:00
2019-03-26,120000.0,121000.0,118500.0,118500.0,91596.390625,463924,2026-03-03 06:42:14.237280+00:00
2019-03-27,118500.0,119500.0,118000.0,118500.0,91596.390625,236825,2026-03-03 06:42:14.237280+00:00
2019-03-28,118500.0,120000.0,118000.0,119500.0,92369.3671875,304740,2026-03-03 06:42:14.237280+00:00
2019-03-29,120000.0,122000.0,119000.0,119500.0,92369.3671875,432923,2026-03-03 06:42:14.237280+00:00
2019-04-01,120000.0,121000.0,119000.0,120500.0,93142.3515625,363959,2026-03-03 06:42:14.237280+00:00
2019-04-02,119500.0,120000.0,117500.0,119000.0,91982.8671875,374423,2026-03-03 06:42:14.237280+00:00
2019-04-03,118500.0,124000.0,118000.0,124000.0,95847.7109375,651778,2026-03-03 06:42:14.237280+00:00
2019-04-04,123000.0,125000.0,122500.0,123500.0,95461.2109375,464644,2026-03-03 06:42:14.237280+00:00
2019-04-05,124500.0,126500.0,124000.0,126000.0,97393.6484375,468793,2026-03-03 06:42:14.237280+00:00
2019-04-08,126500.0,128500.0,125500.0,128000.0,98939.5703125,455205,2026-03-03 06:42:14.237280+00:00
2019-04-09,125500.0,128000.0,125500.0,127000.0,98166.6015625,317656,2026-03-03 06:42:14.237280+00:00
2019-04-10,126500.0,128500.0,126500.0,127500.0,98553.078125,349261,2026-03-03 06:42:14.237280+00:00
2019-04-11,127500.0,128000.0,125500.0,128000.0,98939.5703125,551990,2026-03-03 06:42:14.237280+00:00
2019-04-12,127000.0,128000.0,125500.0,126500.0,97780.140625,286762,2026-03-03 06:42:14.237280+00:00
2019-04-15,126000.0,127000.0,125000.0,125500.0,97007.1484375,222997,2026-03-03 06:42:14.237280+00:00
2019-04-16,126500.0,130500.0,125500.0,128500.0,99326.0625,753845,2026-03-03 06:42:14.237280+00:00
2019-04-17,128500.0,131000.0,127500.0,131000.0,101258.4609375,535629,2026-03-03 06:42:14.237280+00:00
2019-04-18,133500.0,137000.0,132500.0,134000.0,103577.3671875,1523085,2026-03-03 06:42:14.237280+00:00
2019-04-19,135000.0,135500.0,133000.0,134000.0,103577.3671875,335516,2026-03-03 06:42:14.237280+00:00
2019-04-22,133000.0,134500.0,132000.0,134000.0,103577.3671875,231200,2026-03-03 06:42:14.237280+00:00
2019-04-23,134000.0,137000.0,133000.0,136000.0,105123.28125,480332,2026-03-03 06:42:14.237280+00:00
2019-04-24,139000.0,140000.0,136000.0,138500.0,107055.703125,1394398,2026-03-03 06:42:14.237280+00:00
2019-04-25,138500.0,139000.0,136500.0,138000.0,106669.2421875,598551,2026-03-03 06:42:14.237280+00:00
2019-04-26,138000.0,138500.0,134500.0,135500.0,104736.8125,657701,2026-03-03 06:42:14.237280+00:00
2019-04-29,136500.0,139500.0,136500.0,139000.0,107442.1796875,758885,2026-03-03 06:42:14.237280+00:00
2019-04-30,139500.0,140500.0,138000.0,138500.0,107055.703125,623895,2026-03-03 06:42:14.237280+00:00
2019-05-02,138000.0,140500.0,137000.0,138500.0,107055.703125,430420,2026-03-03 06:42:14.237280+00:00
2019-05-03,137500.0,138500.0,136500.0,137500.0,106282.7421875,430867,2026-03-03 06:42:14.237280+00:00
2019-05-07,134500.0,137000.0,134000.0,136000.0,105123.28125,545860,2026-03-03 06:42:14.237280+00:00
2019-05-08,134500.0,136000.0,134000.0,135500.0,104736.8125,424168,2026-03-03 06:42:14.237280+00:00
2019-05-09,135000.0,135500.0,131000.0,131000.0,101258.4609375,810123,2026-03-03 06:42:14.237280+00:00
2019-05-10,131500.0,134000.0,128000.0,130000.0,100485.5078125,544413,2026-03-03 06:42:14.237280+00:00
2019-05-13,128000.0,131000.0,128000.0,129000.0,99712.546875,384073,2026-03-03 06:42:14.237280+00:00
2019-05-14,128500.0,129500.0,127000.0,128000.0,98939.5703125,442314,2026-03-03 06:42:14.237280+00:00
2019-05-15,127500.0,130000.0,125500.0,128000.0,98939.5703125,494972,2026-03-03 06:42:14.237280+00:00
2019-05-16,133000.0,135000.0,127000.0,127500.0,98553.078125,1005933,2026-03-03 06:42:14.237280+00:00
2019-05-17,127000.0,128500.0,125000.0,125500.0,97007.1484375,298037,2026-03-03 06:42:14.237280+00:00
2019-05-20,125500.0,129500.0,125500.0,129000.0,99712.546875,825485,2026-03-03 06:42:14.237280+00:00
2019-05-21,129000.0,129500.0,125000.0,127000.0,98166.6015625,733503,2026-03-03 06:42:14.237280+00:00
2019-05-22,127000.0,129000.0,126000.0,127000.0,98166.6015625,381004,2026-03-03 06:42:14.237280+00:00
2019-05-23,129000.0,129500.0,126500.0,127500.0,98553.078125,637184,2026-03-03 06:42:14.237280+00:00
2019-05-24,127000.0,130500.0,126000.0,130500.0,100871.984375,649719,2026-03-03 06:42:14.237280+00:00
2019-05-27,130000.0,135500.0,130000.0,135000.0,104350.3515625,716578,2026-03-03 06:42:14.237280+00:00
2019-05-28,135000.0,136500.0,133000.0,136500.0,105509.78125,1209912,2026-03-03 06:42:14.237280+00:00
2019-05-29,135000.0,135500.0,131500.0,134000.0,103577.3671875,637263,2026-03-03 06:42:14.237280+00:00
2019-05-30,132500.0,136500.0,132500.0,135500.0,104736.8125,495640,2026-03-03 06:42:14.237280+00:00
2019-05-31,134500.0,135000.0,131000.0,134500.0,103963.8515625,925504,2026-03-03 06:42:14.237280+00:00
2019-06-03,134000.0,138500.0,132500.0,138500.0,107055.703125,651551,2026-03-03 06:42:14.237280+00:00
2019-06-04,137000.0,140500.0,137000.0,139000.0,107442.1796875,585901,2026-03-03 06:42:14.237280+00:00
2019-06-05,139500.0,142000.0,139000.0,141000.0,108988.1171875,608171,2026-03-03 06:42:14.237280+00:00
2019-06-07,141500.0,142000.0,139500.0,140000.0,108215.140625,492290,2026-03-03 06:42:14.237280+00:00
2019-06-10,142000.0,143000.0,140000.0,143000.0,110534.0625,468996,2026-03-03 06:42:14.237280+00:00
2019-06-11,142500.0,143500.0,140500.0,143500.0,110920.515625,362392,2026-03-03 06:42:14.237280+00:00
2019-06-12,143500.0,143500.0,139500.0,141000.0,108988.1171875,535905,2026-03-03 06:42:14.237280+00:00
2019-06-13,140500.0,141500.0,137500.0,141000.0,108988.1171875,946951,2026-03-03 06:42:14.237280+00:00
2019-06-14,140000.0,142500.0,139500.0,140500.0,108601.6484375,339897,2026-03-03 06:42:14.237280+00:00
2019-06-17,140000.0,141500.0,139500.0,140000.0,108215.140625,228663,2026-03-03 06:42:14.237280+00:00
2019-06-18,140500.0,141500.0,139500.0,141000.0,108988.1171875,222606,2026-03-03 06:42:14.237280+00:00
2019-06-19,140500.0,141000.0,139000.0,140000.0,108215.140625,303777,2026-03-03 06:42:14.237280+00:00
2019-06-20,139500.0,141000.0,139000.0,140500.0,108601.6484375,259704,2026-03-03 06:42:14.237280+00:00
2019-06-21,140000.0,141000.0,139500.0,140500.0,108601.6484375,291573,2026-03-03 06:42:14.237280+00:00
2019-06-24,142000.0,143500.0,141500.0,142500.0,110147.578125,287939,2026-03-03 06:42:14.237280+00:00
2019-06-25,142500.0,142500.0,140500.0,141500.0,109374.6015625,294735,2026-03-03 06:42:14.237280+00:00
2019-06-26,141000.0,142000.0,140000.0,141500.0,109374.6015625,239375,2026-03-03 06:42:14.237280+00:00
2019-06-27,141000.0,142500.0,139500.0,140500.0,109374.6015625,343337,2026-03-03 06:42:14.237280+00:00
2019-06-28,140000.0,141000.0,139000.0,140000.0,108985.3671875,274397,2026-03-03 06:42:14.237280+00:00
2019-07-01,141500.0,142500.0,139500.0,141000.0,109763.84375,328363,2026-03-03 06:42:14.237280+00:00
2019-07-02,139500.0,140000.0,136500.0,137000.0,106649.984375,444895,2026-03-03 06:42:14.237280+00:00
2019-07-03,136000.0,138000.0,134000.0,136000.0,105871.5078125,582636,2026-03-03 06:42:14.237280+00:00
2019-07-04,135500.0,139500.0,135000.0,139000.0,108206.890625,305720,2026-03-03 06:42:14.237280+00:00
2019-07-05,139000.0,142000.0,138500.0,141500.0,110153.078125,338177,2026-03-03 06:42:14.237280+00:00
2019-07-08,140500.0,142000.0,138000.0,138500.0,107817.6640625,339244,2026-03-03 06:42:14.237280+00:00
2019-07-09,139500.0,141500.0,137000.0,137500.0,107039.21875,435577,2026-03-03 06:42:14.237280+00:00
2019-07-10,139000.0,140000.0,135500.0,137000.0,106649.984375,567104,2026-03-03 06:42:14.237280+00:00
2019-07-11,136500.0,140500.0,135000.0,139000.0,108206.890625,1070266,2026-03-03 06:42:14.237280+00:00
2019-07-12,138500.0,142000.0,138000.0,139500.0,108596.140625,549266,2026-03-03 06:42:14.237280+00:00
2019-07-15,139500.0,140000.0,137000.0,138000.0,107428.4375,280032,2026-03-03 06:42:14.237280+00:00
2019-07-16,139000.0,139000.0,132000.0,133000.0,103536.09375,902923,2026-03-03 06:42:14.237280+00:00
2019-07-17,133000.0,134500.0,132000.0,133500.0,103925.34375,375651,2026-03-03 06:42:14.237280+00:00
2019-07-18,133000.0,134500.0,132500.0,134000.0,104314.578125,355896,2026-03-03 06:42:14.237280+00:00
2019-07-19,135500.0,135500.0,132000.0,134500.0,104703.8125,363374,2026-03-03 06:42:14.237280+00:00
2019-07-22,134000.0,135500.0,132000.0,133000.0,103536.09375,608574,2026-03-03 06:42:14.237280+00:00
2019-07-23,133500.0,133500.0,128500.0,132000.0,102757.6484375,1128639,2026-03-03 06:42:14.237280+00:00
2019-07-24,131500.0,133500.0,131500.0,132500.0,103146.8671875,419148,2026-03-03 06:42:14.237280+00:00
2019-07-25,131500.0,133500.0,130000.0,131500.0,102368.4140625,613289,2026-03-03 06:42:14.237280+00:00
2019-07-26,130500.0,132500.0,130000.0,130500.0,101589.9375,394087,2026-03-03 06:42:14.237280+00:00
2019-07-29,130000.0,131000.0,126500.0,128000.0,99643.7734375,464288,2026-03-03 06:42:14.237280+00:00
2019-07-30,129000.0,129500.0,126500.0,128000.0,99643.7734375,321935,2026-03-03 06:42:14.237280+00:00
2019-07-31,126500.0,129000.0,126500.0,126500.0,98476.0859375,488189,2026-03-03 06:42:14.237280+00:00
2019-08-01,126500.0,130000.0,125000.0,125500.0,97697.609375,468797,2026-03-03 06:42:14.237280+00:00
2019-08-02,126000.0,128500.0,124500.0,127500.0,99254.53125,605798,2026-03-03 06:42:14.237280+00:00
2019-08-05,127500.0,128000.0,125500.0,127500.0,99254.53125,748862,2026-03-03 06:42:14.237280+00:00
2019-08-06,126000.0,127500.0,123000.0,126000.0,98086.84375,762619,2026-03-03 06:42:14.237280+00:00
2019-08-07,126500.0,129000.0,126500.0,127000.0,98865.296875,752576,2026-03-03 06:42:14.237280+00:00
2019-08-08,129000.0,132500.0,128500.0,130000.0,101200.6953125,1303906,2026-03-03 06:42:14.237280+00:00
2019-08-09,131500.0,132500.0,129000.0,132500.0,103146.8671875,521574,2026-03-03 06:42:14.237280+00:00
2019-08-12,131000.0,132500.0,130000.0,131000.0,101979.171875,350563,2026-03-03 06:42:14.237280+00:00
2019-08-13,129500.0,131000.0,129000.0,129000.0,100422.234375,334053,2026-03-03 06:42:14.237280+00:00
2019-08-14,130000.0,131500.0,127000.0,127500.0,99254.53125,614128,2026-03-03 06:42:14.237280+00:00
2019-08-16,126500.0,128000.0,125000.0,128000.0,99643.7734375,352114,2026-03-03 06:42:14.237280+00:00
2019-08-19,127500.0,129500.0,127500.0,128000.0,99643.7734375,242024,2026-03-03 06:42:14.237280+00:00
2019-08-20,127500.0,128500.0,125000.0,126500.0,98476.0859375,481643,2026-03-03 06:42:14.237280+00:00
2019-08-21,126500.0,127500.0,124000.0,125500.0,97697.609375,530685,2026-03-03 06:42:14.237280+00:00
2019-08-22,126000.0,126500.0,124000.0,124000.0,96529.9140625,480559,2026-03-03 06:42:14.237280+00:00
2019-08-23,123000.0,126000.0,123000.0,126000.0,98086.84375,256322,2026-03-03 06:42:14.237280+00:00
2019-08-26,124000.0,126000.0,123500.0,124500.0,96919.140625,391828,2026-03-03 06:42:14.237280+00:00
2019-08-27,125000.0,126500.0,124000.0,125000.0,97308.375,1043657,2026-03-03 06:42:14.237280+00:00
2019-08-28,128500.0,130500.0,127000.0,127500.0,99254.53125,766622,2026-03-03 06:42:14.237280+00:00
2019-08-29,127500.0,128000.0,126000.0,126500.0,98476.0859375,393472,2026-03-03 06:42:14.237280+00:00
2019-08-30,127500.0,129000.0,127000.0,128500.0,100033.0,433515,2026-03-03 06:42:14.237280+00:00
2019-09-02,128000.0,132000.0,127500.0,131000.0,101979.171875,385326,2026-03-03 06:42:14.237280+00:00
2019-09-03,131500.0,132000.0,127500.0,128500.0,100033.0,505454,2026-03-03 06:42:14.237280+00:00
2019-09-04,128000.0,129000.0,127000.0,128500.0,100033.0,496326,2026-03-03 06:42:14.237280+00:00
2019-09-05,128000.0,129000.0,127000.0,128000.0,99643.7734375,478990,2026-03-03 06:42:14.237280+00:00
2019-09-06,128000.0,128500.0,126500.0,127500.0,99254.53125,380856,2026-03-03 06:42:14.237280+00:00
2019-09-09,127500.0,128500.0,126000.0,127000.0,98865.296875,378542,2026-03-03 06:42:14.237280+00:00
2019-09-10,127000.0,128500.0,126500.0,128000.0,99643.7734375,458487,2026-03-03 06:42:14.237280+00:00
2019-09-11,128500.0,129000.0,127500.0,129000.0,100422.234375,756459,2026-03-03 06:42:14.237280+00:00
2019-09-16,128500.0,129500.0,126000.0,128000.0,99643.7734375,777956,2026-03-03 06:42:14.237280+00:00
2019-09-17,127500.0,128000.0,125500.0,126000.0,98086.84375,610086,2026-03-03 06:42:14.237280+00:00
2019-09-18,126000.0,128500.0,125500.0,127500.0,99254.53125,537604,2026-03-03 06:42:14.237280+00:00
2019-09-19,127500.0,129000.0,126500.0,129000.0,100422.234375,618746,2026-03-03 06:42:14.237280+00:00
2019-09-20,128500.0,130500.0,128000.0,129500.0,100811.46875,718752,2026-03-03 06:42:14.237280+00:00
2019-09-23,129500.0,133500.0,129000.0,133000.0,103536.09375,1007214,2026-03-03 06:42:14.237280+00:00
2019-09-24,134000.0,135000.0,132000.0,134000.0,104314.578125,615506,2026-03-03 06:42:14.237280+00:00
2019-09-25,133000.0,135000.0,131500.0,134500.0,104703.8125,448004,2026-03-03 06:42:14.237280+00:00
2019-09-26,136000.0,136500.0,132000.0,133000.0,103536.09375,453068,2026-03-03 06:42:14.237280+00:00
2019-09-27,134000.0,134000.0,131000.0,133500.0,103925.34375,348902,2026-03-03 06:42:14.237280+00:00
2019-09-30,133500.0,135500.0,133000.0,134000.0,104314.578125,429631,2026-03-03 06:42:14.237280+00:00
2019-10-01,134000.0,134000.0,131500.0,132500.0,103146.8671875,388512,2026-03-03 06:42:14.237280+00:00
2019-10-02,131000.0,131500.0,128000.0,128500.0,100033.0,448012,2026-03-03 06:42:14.237280+00:00
2019-10-04,129500.0,130000.0,126500.0,126500.0,98476.0859375,488988,2026-03-03 06:42:14.237280+00:00
2019-10-07,128000.0,129000.0,127000.0,128000.0,99643.7734375,258951,2026-03-03 06:42:14.237280+00:00
2019-10-08,128000.0,130500.0,127500.0,129500.0,100811.46875,391115,2026-03-03 06:42:14.237280+00:00
2019-10-10,127000.0,128000.0,125500.0,126500.0,98476.0859375,771396,2026-03-03 06:42:14.237280+00:00
2019-10-11,127000.0,127500.0,126000.0,126000.0,98086.84375,369552,2026-03-03 06:42:14.237280+00:00
2019-10-14,125000.0,126000.0,122000.0,122000.0,94972.96875,1260866,2026-03-03 06:42:14.237280+00:00
2019-10-15,122000.0,123000.0,120500.0,122000.0,94972.96875,661262,2026-03-03 06:42:14.237280+00:00
2019-10-16,123000.0,124000.0,122000.0,123000.0,95751.4296875,433874,2026-03-03 06:42:14.237280+00:00
2019-10-17,123000.0,124500.0,122000.0,123000.0,95751.4296875,519468,2026-03-03 06:42:14.237280+00:00
2019-10-18,123500.0,124500.0,122500.0,123000.0,95751.4296875,418395,2026-03-03 06:42:14.237280+00:00
2019-10-21,124000.0,124000.0,122000.0,122000.0,94972.96875,372561,2026-03-03 06:42:14.237280+00:00
2019-10-22,121500.0,122500.0,120000.0,122000.0,94972.96875,523445,2026-03-03 06:42:14.237280+00:00
2019-10-23,121500.0,122500.0,120500.0,121000.0,94194.515625,511570,2026-03-03 06:42:14.237280+00:00
2019-10-24,121000.0,122500.0,120000.0,122000.0,94972.96875,655232,2026-03-03 06:42:14.237280+00:00
2019-10-25,122000.0,124000.0,121500.0,123500.0,96140.6640625,983777,2026-03-03 06:42:14.237280+00:00
2019-10-28,124500.0,125000.0,121500.0,121500.0,94583.7109375,564300,2026-03-03 06:42:14.237280+00:00
2019-10-29,122000.0,123000.0,121500.0,122500.0,95362.1953125,797389,2026-03-03 06:42:14.237280+00:00
2019-10-30,122500.0,123000.0,121500.0,122500.0,95362.1953125,400285,2026-03-03 06:42:14.237280+00:00
2019-10-31,122500.0,123500.0,121500.0,122000.0,94972.96875,441488,2026-03-03 06:42:14.237280+00:00
2019-11-01,121500.0,124000.0,121000.0,124000.0,96529.9140625,470554,2026-03-03 06:42:14.237280+00:00
2019-11-04,123500.0,125000.0,123000.0,124000.0,96529.9140625,475831,2026-03-03 06:42:14.237280+00:00
2019-11-05,124000.0,125500.0,124000.0,125000.0,97308.375,471601,2026-03-03 06:42:14.237280+00:00
2019-11-06,125500.0,126000.0,123500.0,123500.0,96140.6640625,682414,2026-03-03 06:42:14.237280+00:00
2019-11-07,123500.0,124500.0,123000.0,123500.0,96140.6640625,853783,2026-03-03 06:42:14.237280+00:00
2019-11-08,124000.0,124500.0,123500.0,124000.0,96529.9140625,335809,2026-03-03 06:42:14.237280+00:00
2019-11-11,124000.0,124500.0,123500.0,123500.0,96140.6640625,370258,2026-03-03 06:42:14.237280+00:00
2019-11-12,123500.0,125500.0,123500.0,125500.0,97697.609375,598855,2026-03-03 06:42:14.237280+00:00
2019-11-13,125000.0,126000.0,124500.0,124500.0,96919.140625,528121,2026-03-03 06:42:14.237280+00:00
2019-11-14,125000.0,125000.0,124000.0,124500.0,96919.140625,540352,2026-03-03 06:42:14.237280+00:00
2019-11-15,124500.0,125500.0,124000.0,125500.0,97697.609375,469109,2026-03-03 06:42:14.237280+00:00
2019-11-18,125000.0,126000.0,124500.0,126000.0,98086.84375,596279,2026-03-03 06:42:14.237280+00:00
2019-11-19,125000.0,126000.0,124500.0,125000.0,97308.375,537780,2026-03-03 06:42:14.237280+00:00
2019-11-20,124500.0,124500.0,123500.0,124500.0,96919.140625,593391,2026-03-03 06:42:14.237280+00:00
2019-11-21,124000.0,124500.0,123000.0,124500.0,96919.140625,724349,2026-03-03 06:42:14.237280+00:00
2019-11-22,124000.0,125500.0,123500.0,123500.0,96140.6640625,707333,2026-03-03 06:42:14.237280+00:00
2019-11-25,124000.0,125500.0,123500.0,125000.0,97308.375,640837,2026-03-03 06:42:14.237280+00:00
2019-11-26,124500.0,125500.0,122500.0,122500.0,95362.1953125,1854318,2026-03-03 06:42:14.237280+00:00
2019-11-27,123000.0,124000.0,123000.0,123500.0,96140.6640625,697261,2026-03-03 06:42:14.237280+00:00
